type,type_encoded,Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_Wear,temp_difference,power,wear_degree,Machine_Failure_Type
L,1,301.8,310.0,1393.0,44.9,208.0,8.199999999999989,62545.7,9339.199999999999,none
M,2,301.7,310.1,1743.0,27.3,210.0,8.400000000000034,47583.9,5733.0,none
L,1,301.8,310.2,1457.0,40.4,213.0,8.399999999999977,58862.799999999996,8605.199999999999,none
L,1,301.8,310.2,2825.0,5.8,215.0,8.399999999999977,16385.0,1247.0,PWF
M,2,301.8,310.2,1609.0,34.2,217.0,8.399999999999977,55027.8,7421.400000000001,none
M,2,301.8,310.2,1437.0,42.3,0.0,8.399999999999977,60785.1,0.0,none
L,1,301.7,310.1,1402.0,50.1,3.0,8.400000000000034,70240.2,150.3,none
M,2,301.7,310.1,1644.0,34.6,5.0,8.400000000000034,56882.4,173.0,none
L,1,301.7,310.2,1471.0,51.1,8.0,8.5,75168.1,408.8,none
L,1,301.7,310.1,2695.0,12.6,10.0,8.400000000000034,33957.0,126.0,none
L,1,301.7,310.2,1435.0,48.1,12.0,8.5,69023.5,577.2,none
L,1,301.6,310.1,1694.0,26.3,14.0,8.5,44552.200000000004,368.2,none
L,1,301.6,310.1,1687.0,26.6,16.0,8.5,44874.200000000004,425.6,none
L,1,301.6,310.0,1869.0,22.9,18.0,8.399999999999977,42800.1,412.2,none
L,1,301.4,309.9,1259.0,63.9,20.0,8.5,80450.09999999999,1278.0,HDF
H,0,301.4,309.9,1460.0,47.2,22.0,8.5,68912.0,1038.4,none
M,2,301.3,309.9,1501.0,39.5,27.0,8.599999999999966,59289.5,1066.5,none
L,1,301.4,310.0,1776.0,25.6,30.0,8.600000000000023,45465.600000000006,768.0,none
M,2,301.5,310.1,1468.0,40.8,32.0,8.600000000000023,59894.399999999994,1305.6,none
L,1,301.5,310.1,1430.0,46.5,35.0,8.600000000000023,66495.0,1627.5,none
L,1,301.4,310.1,1502.0,46.6,37.0,8.700000000000045,69993.2,1724.2,none
H,0,301.4,310.1,1623.0,32.3,39.0,8.700000000000045,52422.899999999994,1259.6999999999998,none
M,2,301.4,310.0,1651.0,29.8,44.0,8.600000000000023,49199.8,1311.2,none
L,1,301.5,310.1,1639.0,33.4,47.0,8.600000000000023,54742.6,1569.8,none
M,2,301.5,310.0,1417.0,44.6,49.0,8.5,63198.200000000004,2185.4,none
L,1,301.5,310.1,1541.0,42.2,52.0,8.600000000000023,65030.200000000004,2194.4,none
M,2,301.6,310.2,1411.0,45.1,54.0,8.599999999999966,63636.1,2435.4,none
L,1,301.7,310.3,1397.0,44.6,57.0,8.600000000000023,62306.200000000004,2542.2000000000003,none
L,1,301.7,310.2,1686.0,28.9,59.0,8.5,48725.399999999994,1705.1,none
M,2,301.7,310.1,1431.0,44.0,61.0,8.400000000000034,62964.0,2684.0,none
L,1,301.8,310.3,1341.0,50.5,64.0,8.5,67720.5,3232.0,HDF
L,1,301.7,310.2,1486.0,43.0,66.0,8.5,63898.0,2838.0,none
L,1,301.6,310.2,1384.0,57.1,68.0,8.599999999999966,79026.40000000001,3882.8,none
L,1,301.6,310.1,1362.0,55.8,70.0,8.5,75999.59999999999,3906.0,HDF
H,0,301.7,310.1,1660.0,29.3,72.0,8.400000000000034,48638.0,2109.6,none
L,1,301.6,310.1,1326.0,48.2,77.0,8.5,63913.200000000004,3711.4,HDF
L,1,301.6,310.0,1566.0,30.3,79.0,8.399999999999977,47449.8,2393.7000000000003,none
L,1,301.5,309.8,1549.0,38.5,81.0,8.300000000000011,59636.5,3118.5,none
M,2,301.6,309.9,1746.0,31.1,83.0,8.299999999999955,54300.600000000006,2581.3,none
M,2,301.7,309.9,1452.0,41.5,86.0,8.199999999999989,60258.0,3569.0,none
L,1,301.6,309.8,1588.0,33.9,89.0,8.199999999999989,53833.2,3017.1,none
L,1,301.6,309.8,1472.0,42.5,91.0,8.199999999999989,62560.0,3867.5,none
L,1,301.7,309.9,1607.0,37.7,93.0,8.199999999999989,60583.9,3506.1000000000004,none
H,0,301.6,309.9,1423.0,53.6,95.0,8.299999999999955,76272.8,5092.0,none
L,1,301.6,309.9,1440.0,43.4,100.0,8.299999999999955,62496.0,4340.0,none
L,1,301.6,309.9,1397.0,43.7,102.0,8.299999999999955,61048.9,4457.400000000001,none
L,1,301.7,309.9,1524.0,46.6,104.0,8.199999999999989,71018.40000000001,4846.400000000001,none
M,2,301.7,309.9,1533.0,40.9,106.0,8.199999999999989,62699.7,4335.4,none
L,1,301.7,309.8,1398.0,46.0,109.0,8.100000000000023,64308.0,5014.0,none
M,2,301.7,309.8,1284.0,68.2,111.0,8.100000000000023,87568.8,7570.200000000001,PWF
L,1,301.7,309.8,1491.0,39.3,114.0,8.100000000000023,58596.299999999996,4480.2,none
H,0,301.8,309.9,1418.0,51.3,116.0,8.099999999999966,72743.4,5950.799999999999,none
M,2,301.8,309.8,1546.0,39.8,121.0,8.0,61530.799999999996,4815.799999999999,none
L,1,301.8,309.7,1598.0,30.4,124.0,7.899999999999977,48579.2,3769.6,none
H,0,301.9,309.8,1724.0,27.5,126.0,7.900000000000034,47410.0,3465.0,none
L,1,301.9,309.8,1507.0,44.7,131.0,7.900000000000034,67362.90000000001,5855.700000000001,none
L,1,301.9,309.7,1595.0,31.4,133.0,7.800000000000011,50083.0,4176.2,none
M,2,301.9,309.7,1568.0,37.5,135.0,7.800000000000011,58800.0,5062.5,none
L,1,301.8,309.6,1432.0,43.7,138.0,7.800000000000011,62578.4,6030.6,none
L,1,301.9,309.7,1424.0,42.8,140.0,7.800000000000011,60947.2,5992.0,none
M,2,302.0,309.7,1386.0,62.7,142.0,7.699999999999989,86902.2,8903.4,PWF
L,1,302.0,309.8,1456.0,58.1,145.0,7.800000000000011,84593.6,8424.5,none
H,0,302.0,309.8,1280.0,57.3,147.0,7.800000000000011,73344.0,8423.1,HDF
L,1,302.0,309.8,1649.0,31.0,152.0,7.800000000000011,51119.0,4712.0,none
L,1,302.0,309.9,1407.0,52.8,154.0,7.899999999999977,74289.59999999999,8131.2,none
H,0,302.0,309.9,1606.0,34.5,156.0,7.899999999999977,55407.0,5382.0,none
M,2,302.1,310.0,1531.0,38.0,161.0,7.899999999999977,58178.0,6118.0,none
L,1,302.1,310.1,1543.0,35.8,164.0,8.0,55239.399999999994,5871.2,none
M,2,302.1,310.1,1379.0,48.2,166.0,8.0,66467.8,8001.200000000001,HDF
L,1,302.1,310.1,1447.0,46.6,169.0,8.0,67430.2,7875.400000000001,none
H,0,302.1,310.1,1844.0,24.6,171.0,8.0,45362.4,4206.6,none
H,0,302.1,310.1,1615.0,29.9,176.0,8.0,48288.5,5262.4,none
L,1,302.0,310.0,1449.0,48.8,181.0,8.0,70711.2,8832.8,none
L,1,302.0,309.9,1388.0,51.4,183.0,7.899999999999977,71343.2,9406.199999999999,none
H,0,302.0,309.9,1447.0,42.8,185.0,7.899999999999977,61931.6,7917.999999999999,none
L,1,302.0,310.0,1664.0,28.6,190.0,8.0,47590.4,5434.0,none
H,0,302.0,309.9,1735.0,27.2,192.0,7.899999999999977,47192.0,5222.4,none
L,1,302.0,309.9,1308.0,57.6,197.0,7.899999999999977,75340.8,11347.2,OSF
L,1,302.0,309.8,1480.0,40.0,199.0,7.800000000000011,59200.0,7960.0,none
M,2,301.9,309.6,1439.0,41.7,201.0,7.7000000000000455,60006.3,8381.7,none
M,2,301.9,309.7,1533.0,35.9,204.0,7.800000000000011,55034.7,7323.599999999999,none
L,1,302.0,309.7,1551.0,34.8,207.0,7.699999999999989,53974.799999999996,7203.599999999999,none
L,1,302.0,309.7,1414.0,36.3,209.0,7.699999999999989,51328.2,7586.7,none
M,2,301.9,309.6,1551.0,34.6,211.0,7.7000000000000455,53664.600000000006,7300.6,none
M,2,301.8,309.6,1436.0,49.0,214.0,7.800000000000011,70364.0,10486.0,none
M,2,301.9,309.6,1385.0,45.8,217.0,7.7000000000000455,63432.99999999999,9938.599999999999,none
M,2,301.8,309.5,1732.0,30.1,220.0,7.699999999999989,52133.200000000004,6622.0,none
L,1,301.9,309.6,1410.0,49.0,223.0,7.7000000000000455,69090.0,10927.0,none
L,1,301.9,309.6,1446.0,43.2,225.0,7.7000000000000455,62467.200000000004,9720.0,none
L,1,301.8,309.5,1525.0,39.6,227.0,7.699999999999989,60390.0,8989.2,none
L,1,301.7,309.5,1298.0,65.5,229.0,7.800000000000011,85019.0,14999.5,OSF
L,1,301.8,309.6,1443.0,42.7,231.0,7.800000000000011,61616.100000000006,9863.7,none
L,1,301.8,309.7,1442.0,45.3,233.0,7.899999999999977,65322.6,10554.9,TWF
L,1,301.9,309.7,1719.0,31.9,0.0,7.800000000000011,54836.1,0.0,none
L,1,302.0,309.8,1532.0,39.4,2.0,7.800000000000011,60360.799999999996,78.8,none
L,1,302.0,309.8,1701.0,27.2,4.0,7.800000000000011,46267.2,108.8,none
M,2,302.1,310.0,1355.0,45.1,6.0,7.899999999999977,61110.5,270.6,HDF
M,2,302.2,310.1,1421.0,45.4,9.0,7.900000000000034,64513.4,408.59999999999997,none
M,2,302.2,310.1,1368.0,51.6,12.0,7.900000000000034,70588.8,619.2,HDF
L,1,302.2,310.1,1458.0,45.1,15.0,7.900000000000034,65755.8,676.5,none
M,2,302.2,310.1,1572.0,34.6,17.0,7.900000000000034,54391.200000000004,588.2,none
L,1,302.2,310.0,1483.0,48.7,20.0,7.800000000000011,72222.1,974.0,none
L,1,302.3,310.1,1513.0,40.4,22.0,7.800000000000011,61125.2,888.8,none
H,0,302.3,310.1,1383.0,42.9,24.0,7.800000000000011,59330.7,1029.6,none
L,1,302.4,310.2,1539.0,37.7,29.0,7.800000000000011,58020.3,1093.3000000000002,none
M,2,302.3,310.1,1563.0,37.8,31.0,7.800000000000011,59081.399999999994,1171.8,none
L,1,302.3,310.1,1653.0,29.7,34.0,7.800000000000011,49094.1,1009.8,none
L,1,302.3,310.1,1353.0,50.9,36.0,7.800000000000011,68867.7,1832.3999999999999,HDF
H,0,302.2,310.0,1468.0,43.6,38.0,7.800000000000011,64004.8,1656.8,none
H,0,302.3,310.2,1506.0,33.8,43.0,7.899999999999977,50902.799999999996,1453.3999999999999,none
L,1,302.3,310.1,1388.0,49.9,48.0,7.800000000000011,69261.2,2395.2,none
M,2,302.4,310.2,1485.0,45.9,50.0,7.800000000000011,68161.5,2295.0,none
L,1,302.4,310.2,1331.0,45.5,53.0,7.800000000000011,60560.5,2411.5,HDF
L,1,302.5,310.3,1326.0,58.5,55.0,7.800000000000011,77571.0,3217.5,HDF
L,1,302.3,310.2,1394.0,55.4,57.0,7.899999999999977,77227.59999999999,3157.7999999999997,none
L,1,302.4,310.1,2009.0,18.9,59.0,7.7000000000000455,37970.1,1115.1,none
M,2,302.4,310.1,1358.0,54.6,61.0,7.7000000000000455,74146.8,3330.6,HDF
L,1,302.5,310.2,1586.0,32.2,64.0,7.699999999999989,51069.200000000004,2060.8,none
L,1,302.5,310.3,1688.0,31.6,66.0,7.800000000000011,53340.8,2085.6,none
L,1,302.6,310.5,1450.0,43.2,68.0,7.899999999999977,62640.00000000001,2937.6000000000004,none
M,2,302.7,310.5,1398.0,47.3,70.0,7.800000000000011,66125.4,3311.0,none
L,1,302.7,310.5,1520.0,39.3,73.0,7.800000000000011,59735.99999999999,2868.8999999999996,none
L,1,302.6,310.4,1514.0,42.7,75.0,7.7999999999999545,64647.8,3202.5,none
M,2,302.6,310.4,1532.0,36.1,77.0,7.7999999999999545,55305.200000000004,2779.7000000000003,none
L,1,302.6,310.4,1365.0,66.8,80.0,7.7999999999999545,91182.0,5344.0,PWF
L,1,302.6,310.3,1642.0,33.2,82.0,7.699999999999989,54514.4,2722.4,none
M,2,302.6,310.2,2676.0,10.8,84.0,7.599999999999966,28900.800000000003,907.2,PWF
H,0,302.6,310.2,1873.0,21.3,87.0,7.599999999999966,39894.9,1853.1000000000001,none
L,1,302.6,310.2,1325.0,62.4,92.0,7.599999999999966,82680.0,5740.8,HDF
M,2,302.6,310.2,2157.0,17.2,94.0,7.599999999999966,37100.4,1616.8,none
M,2,302.6,310.2,1563.0,39.0,97.0,7.599999999999966,60957.0,3783.0,none
M,2,302.6,310.2,1631.0,31.0,100.0,7.599999999999966,50561.0,3100.0,none
L,1,302.5,310.2,1547.0,36.9,103.0,7.699999999999989,57084.299999999996,3800.7,none
L,1,302.6,310.3,1479.0,40.4,105.0,7.699999999999989,59751.6,4242.0,none
M,2,302.4,310.1,1379.0,48.9,107.0,7.7000000000000455,67433.09999999999,5232.3,HDF
L,1,302.4,310.1,1906.0,21.2,110.0,7.7000000000000455,40407.2,2332.0,none
M,2,302.3,310.1,1731.0,33.4,112.0,7.800000000000011,57815.399999999994,3740.7999999999997,none
H,0,302.3,310.1,1688.0,30.4,115.0,7.800000000000011,51315.2,3496.0,none
H,0,302.3,310.2,1443.0,54.6,120.0,7.899999999999977,78787.8,6552.0,none
L,1,302.4,310.2,1445.0,46.4,125.0,7.800000000000011,67048.0,5800.0,none
H,0,302.4,310.2,1435.0,44.9,127.0,7.800000000000011,64431.5,5702.3,none
L,1,302.4,310.1,1556.0,32.9,132.0,7.7000000000000455,51192.399999999994,4342.8,none
L,1,302.3,310.1,1321.0,52.7,134.0,7.800000000000011,69616.7,7061.8,HDF
M,2,302.4,310.1,1577.0,35.8,136.0,7.7000000000000455,56456.6,4868.799999999999,none
L,1,302.4,310.2,1578.0,31.2,139.0,7.800000000000011,49233.6,4336.8,none
L,1,302.4,310.1,1418.0,52.3,141.0,7.7000000000000455,74161.4,7374.299999999999,none
M,2,302.4,310.2,1392.0,55.8,143.0,7.800000000000011,77673.59999999999,7979.4,none
L,1,302.5,310.3,1446.0,44.0,146.0,7.800000000000011,63624.0,6424.0,none
L,1,302.5,310.2,1329.0,50.6,148.0,7.699999999999989,67247.40000000001,7488.8,HDF
L,1,302.5,310.2,1563.0,34.8,150.0,7.699999999999989,54392.399999999994,5220.0,none
L,1,302.5,310.3,1405.0,57.4,152.0,7.800000000000011,80647.0,8724.8,none
L,1,302.4,310.2,2224.0,16.0,154.0,7.800000000000011,35584.0,2464.0,none
L,1,302.5,310.2,1716.0,29.9,156.0,7.699999999999989,51308.399999999994,4664.4,none
L,1,302.5,310.3,1584.0,35.5,158.0,7.800000000000011,56232.0,5609.0,none
M,2,302.5,310.3,1488.0,41.8,160.0,7.800000000000011,62198.399999999994,6688.0,none
L,1,302.4,310.3,1374.0,51.2,163.0,7.900000000000034,70348.8,8345.6,HDF
M,2,302.4,310.3,1378.0,54.3,165.0,7.900000000000034,74825.4,8959.5,HDF
L,1,302.5,310.3,1551.0,37.3,168.0,7.800000000000011,57852.299999999996,6266.4,none
L,1,302.5,310.3,1549.0,40.9,170.0,7.800000000000011,63354.1,6953.0,none
M,2,302.5,310.3,1447.0,39.2,172.0,7.800000000000011,56722.4,6742.400000000001,none
L,1,302.4,310.2,1400.0,53.7,175.0,7.800000000000011,75180.0,9397.5,none
L,1,302.4,310.1,1401.0,48.8,177.0,7.7000000000000455,68368.8,8637.6,none
H,0,302.4,310.1,1597.0,28.9,179.0,7.7000000000000455,46153.299999999996,5173.099999999999,none
L,1,302.3,310.1,1487.0,46.0,184.0,7.800000000000011,68402.0,8464.0,none
M,2,302.5,310.3,1710.0,27.3,186.0,7.800000000000011,46683.0,5077.8,none
L,1,302.6,310.4,1478.0,47.7,189.0,7.7999999999999545,70500.6,9015.300000000001,none
L,1,302.6,310.4,1743.0,26.3,191.0,7.7999999999999545,45840.9,5023.3,none
L,1,302.6,310.5,1596.0,32.8,193.0,7.899999999999977,52348.799999999996,6330.4,none
L,1,302.7,310.5,1642.0,30.8,195.0,7.800000000000011,50573.6,6006.0,none
L,1,302.7,310.5,1263.0,67.8,197.0,7.800000000000011,85631.4,13356.599999999999,OSF
L,1,302.8,310.6,2016.0,19.9,199.0,7.800000000000011,40118.399999999994,3960.1,none
L,1,302.8,310.6,1671.0,30.5,201.0,7.800000000000011,50965.5,6130.5,none
L,1,302.8,310.6,1404.0,43.2,203.0,7.800000000000011,60652.8,8769.6,none
L,1,302.8,310.6,1470.0,41.1,205.0,7.800000000000011,60417.0,8425.5,none
L,1,302.8,310.6,1617.0,37.9,207.0,7.800000000000011,61284.299999999996,7845.299999999999,none
L,1,302.7,310.5,1725.0,29.0,209.0,7.800000000000011,50025.0,6061.0,none
L,1,302.7,310.5,1446.0,40.9,211.0,7.800000000000011,59141.4,8629.9,TWF
L,1,302.7,310.6,1564.0,34.3,0.0,7.900000000000034,53645.2,0.0,none
L,1,302.8,310.6,1670.0,29.1,2.0,7.800000000000011,48597.0,58.2,none
L,1,302.7,310.6,1501.0,48.7,4.0,7.900000000000034,73098.7,194.8,none
L,1,302.7,310.5,1551.0,35.9,6.0,7.800000000000011,55680.899999999994,215.39999999999998,none
L,1,302.7,310.5,1563.0,35.0,8.0,7.800000000000011,54705.0,280.0,none
L,1,302.7,310.5,1351.0,41.8,10.0,7.800000000000011,56471.799999999996,418.0,HDF
L,1,302.6,310.4,1415.0,52.1,12.0,7.7999999999999545,73721.5,625.2,none
L,1,302.6,310.3,1647.0,34.2,14.0,7.699999999999989,56327.4,478.80000000000007,none
L,1,302.5,310.2,1477.0,41.6,16.0,7.699999999999989,61443.200000000004,665.6,none
L,1,302.6,310.2,1923.0,21.5,18.0,7.599999999999966,41344.5,387.0,none
H,0,302.7,310.4,1305.0,55.2,20.0,7.699999999999989,72036.0,1104.0,HDF
M,2,302.6,310.4,1544.0,35.1,25.0,7.7999999999999545,54194.4,877.5,none
H,0,302.7,310.5,1568.0,36.9,28.0,7.800000000000011,57859.2,1033.2,none
L,1,302.7,310.4,1489.0,42.7,33.0,7.699999999999989,63580.3,1409.1000000000001,none
M,2,302.6,310.4,1451.0,43.1,35.0,7.7999999999999545,62538.1,1508.5,none
L,1,302.7,310.4,1542.0,35.7,38.0,7.699999999999989,55049.4,1356.6000000000001,none
M,2,302.6,310.5,1965.0,20.2,40.0,7.899999999999977,39693.0,808.0,none
L,1,302.5,310.5,1436.0,36.5,43.0,8.0,52414.0,1569.5,none
M,2,302.5,310.4,1509.0,37.6,45.0,7.899999999999977,56738.4,1692.0,none
L,1,302.5,310.4,1487.0,40.2,48.0,7.899999999999977,59777.4,1929.6000000000001,none
L,1,302.5,310.4,1967.0,20.3,50.0,7.899999999999977,39930.1,1015.0,none
H,0,302.6,310.4,1409.0,53.3,52.0,7.7999999999999545,75099.7,2771.6,none
M,2,302.6,310.5,1420.0,56.4,57.0,7.899999999999977,80088.0,3214.7999999999997,none
L,1,302.7,310.5,1511.0,37.7,60.0,7.800000000000011,56964.700000000004,2262.0,none
H,0,302.6,310.4,1649.0,30.1,62.0,7.7999999999999545,49634.9,1866.2,none
L,1,302.6,310.4,1359.0,57.2,67.0,7.7999999999999545,77734.8,3832.4,HDF
M,2,302.5,310.4,1605.0,36.0,69.0,7.899999999999977,57780.0,2484.0,none
L,1,302.5,310.3,1523.0,36.0,72.0,7.800000000000011,54828.0,2592.0,none
H,0,302.6,310.4,1614.0,36.0,74.0,7.7999999999999545,58104.0,2664.0,none
H,0,302.6,310.3,1721.0,27.4,79.0,7.699999999999989,47155.399999999994,2164.6,none
L,1,302.6,310.4,1638.0,36.2,84.0,7.7999999999999545,59295.600000000006,3040.8,none
L,1,302.5,310.2,1307.0,54.0,86.0,7.699999999999989,70578.0,4644.0,HDF
L,1,302.4,310.2,1642.0,28.3,88.0,7.800000000000011,46468.6,2490.4,none
M,2,302.5,310.2,1751.0,30.5,90.0,7.699999999999989,53405.5,2745.0,none
L,1,302.4,310.1,1645.0,31.6,93.0,7.7000000000000455,51982.0,2938.8,none
L,1,302.4,310.1,1426.0,46.8,95.0,7.7000000000000455,66736.8,4446.0,none
M,2,302.4,310.1,1520.0,36.6,97.0,7.7000000000000455,55632.0,3550.2000000000003,none
L,1,302.4,310.1,1709.0,31.8,100.0,7.7000000000000455,54346.200000000004,3180.0,none
L,1,302.4,310.0,1426.0,46.6,102.0,7.600000000000023,66451.6,4753.2,none
L,1,302.4,310.1,1429.0,43.7,104.0,7.7000000000000455,62447.3,4544.8,none
L,1,302.4,310.2,1346.0,62.4,106.0,7.800000000000011,83990.4,6614.4,HDF
L,1,302.5,310.2,1454.0,43.0,108.0,7.699999999999989,62522.0,4644.0,none
M,2,302.5,310.3,1411.0,49.5,110.0,7.800000000000011,69844.5,5445.0,none
L,1,302.4,310.3,1900.0,24.4,113.0,7.900000000000034,46360.0,2757.2,none
L,1,302.4,310.3,1479.0,36.2,115.0,7.900000000000034,53539.8,4163.0,none
L,1,302.5,310.4,1415.0,48.2,117.0,7.899999999999977,68203.0,5639.400000000001,none
L,1,302.5,310.3,1539.0,39.0,119.0,7.800000000000011,60021.0,4641.0,none
L,1,302.4,310.3,1520.0,31.6,121.0,7.900000000000034,48032.0,3823.6000000000004,none
L,1,302.4,310.3,1480.0,45.8,123.0,7.900000000000034,67784.0,5633.4,none
L,1,302.4,310.4,1666.0,29.7,125.0,8.0,49480.2,3712.5,none
L,1,302.4,310.4,1456.0,47.6,127.0,8.0,69305.6,6045.2,none
L,1,302.4,310.4,1865.0,23.9,129.0,8.0,44573.5,3083.1,none
M,2,302.5,310.5,1918.0,21.6,131.0,8.0,41428.8,2829.6000000000004,none
L,1,302.5,310.4,1488.0,48.4,134.0,7.899999999999977,72019.2,6485.599999999999,none
M,2,302.5,310.5,1527.0,38.8,136.0,8.0,59247.6,5276.799999999999,none
M,2,302.4,310.4,1463.0,42.2,139.0,8.0,61738.600000000006,5865.8,none
L,1,302.4,310.4,1521.0,38.5,142.0,8.0,58558.5,5467.0,none
M,2,302.4,310.5,1372.0,45.7,144.0,8.100000000000023,62700.4,6580.8,HDF
L,1,302.5,310.5,1507.0,39.5,147.0,8.0,59526.5,5806.5,none
M,2,302.4,310.4,1586.0,34.3,149.0,8.0,54399.799999999996,5110.7,none
L,1,302.5,310.4,1487.0,42.0,152.0,7.899999999999977,62454.0,6384.0,none
L,1,302.5,310.5,1520.0,41.2,154.0,8.0,62624.00000000001,6344.8,none
H,0,302.5,310.4,1422.0,41.9,156.0,7.899999999999977,59581.799999999996,6536.4,none
M,2,302.4,310.3,1375.0,52.5,161.0,7.900000000000034,72187.5,8452.5,HDF
L,1,302.4,310.2,1633.0,28.0,164.0,7.800000000000011,45724.0,4592.0,none
L,1,302.4,310.2,1503.0,36.2,166.0,7.800000000000011,54408.600000000006,6009.200000000001,none
L,1,302.4,310.2,1351.0,45.1,168.0,7.800000000000011,60930.1,7576.8,HDF
L,1,302.3,310.2,1548.0,35.3,170.0,7.899999999999977,54644.399999999994,6000.999999999999,none
L,1,302.4,310.3,1923.0,23.3,172.0,7.900000000000034,44805.9,4007.6,none
L,1,302.5,310.3,1592.0,32.6,174.0,7.800000000000011,51899.200000000004,5672.400000000001,none
M,2,302.5,310.4,1580.0,35.6,176.0,7.899999999999977,56248.0,6265.6,none
L,1,302.5,310.4,1427.0,46.8,179.0,7.899999999999977,66783.59999999999,8377.199999999999,none
M,2,302.5,310.4,1581.0,32.7,181.0,7.899999999999977,51698.700000000004,5918.700000000001,none
M,2,302.6,310.5,1542.0,39.9,184.0,7.899999999999977,61525.799999999996,7341.599999999999,none
L,1,302.5,310.4,1349.0,55.1,187.0,7.899999999999977,74329.90000000001,10303.7,HDF
L,1,302.5,310.5,1463.0,43.0,189.0,8.0,62909.0,8127.0,none
M,2,302.5,310.4,1429.0,43.2,191.0,7.899999999999977,61732.8,8251.2,none
M,2,302.5,310.4,1451.0,53.6,194.0,7.899999999999977,77773.6,10398.4,none
L,1,302.6,310.5,1511.0,37.2,197.0,7.899999999999977,56209.200000000004,7328.400000000001,none
L,1,302.6,310.6,1549.0,37.5,199.0,8.0,58087.5,7462.5,none
M,2,302.5,310.5,1507.0,40.2,201.0,8.0,60581.4,8080.200000000001,none
M,2,302.6,310.5,1524.0,33.7,204.0,7.899999999999977,51358.8,6874.8,none
M,2,302.7,310.5,1880.0,22.7,207.0,7.800000000000011,42676.0,4698.9,none
L,1,302.6,310.5,1461.0,45.4,0.0,7.899999999999977,66329.4,0.0,none
L,1,302.6,310.5,1748.0,28.2,2.0,7.899999999999977,49293.6,56.4,none
L,1,302.7,310.6,1690.0,26.7,4.0,7.900000000000034,45123.0,106.8,none
M,2,302.7,310.6,1349.0,51.2,6.0,7.900000000000034,69068.8,307.20000000000005,HDF
L,1,302.7,310.6,1686.0,26.3,9.0,7.900000000000034,44341.8,236.70000000000002,none
L,1,302.7,310.7,1369.0,47.5,11.0,8.0,65027.5,522.5,HDF
L,1,302.7,310.7,1433.0,43.7,13.0,8.0,62622.100000000006,568.1,none
L,1,302.7,310.7,1597.0,41.9,15.0,8.0,66914.3,628.5,none
L,1,302.9,310.8,1610.0,32.2,17.0,7.900000000000034,51842.00000000001,547.4000000000001,none
L,1,302.7,310.7,1398.0,57.7,19.0,8.0,80664.6,1096.3,none
L,1,302.7,310.7,1977.0,20.0,21.0,8.0,39540.0,420.0,none
L,1,302.8,310.8,1516.0,39.5,23.0,8.0,59882.0,908.5,none
H,0,302.7,310.8,1275.0,55.0,25.0,8.100000000000023,70125.0,1375.0,HDF
L,1,302.8,310.8,1402.0,50.5,30.0,8.0,70801.0,1515.0,none
M,2,302.8,310.8,1451.0,44.7,32.0,8.0,64859.700000000004,1430.4,none
M,2,302.7,310.8,1555.0,36.1,35.0,8.100000000000023,56135.5,1263.5,none
L,1,302.8,310.9,1636.0,35.0,38.0,8.099999999999966,57260.0,1330.0,none
L,1,302.8,310.9,1312.0,52.2,40.0,8.099999999999966,68486.40000000001,2088.0,HDF
L,1,302.8,310.9,1708.0,29.8,42.0,8.099999999999966,50898.4,1251.6000000000001,none
M,2,302.9,311.0,1556.0,36.5,44.0,8.100000000000023,56794.0,1606.0,none
H,0,302.8,311.0,1436.0,43.5,47.0,8.199999999999989,62466.0,2044.5,none
M,2,302.9,311.0,1402.0,40.7,52.0,8.100000000000023,57061.4,2116.4,none
M,2,302.9,311.0,1437.0,49.9,55.0,8.100000000000023,71706.3,2744.5,none
M,2,302.9,311.1,1926.0,21.8,58.0,8.200000000000045,41986.8,1264.4,none
L,1,303.0,311.2,1800.0,23.7,61.0,8.199999999999989,42660.0,1445.7,none
L,1,303.0,311.2,1641.0,32.6,63.0,8.199999999999989,53496.600000000006,2053.8,none
L,1,303.0,311.2,1374.0,48.2,65.0,8.199999999999989,66226.8,3133.0,HDF
L,1,303.0,311.2,1494.0,37.0,67.0,8.199999999999989,55278.0,2479.0,none
L,1,303.0,311.2,1601.0,32.9,69.0,8.199999999999989,52672.899999999994,2270.1,none
L,1,302.9,311.2,1634.0,36.9,71.0,8.300000000000011,60294.6,2619.9,none
M,2,302.9,311.2,1467.0,37.7,73.0,8.300000000000011,55305.9,2752.1000000000004,none
L,1,302.8,311.1,1550.0,32.3,76.0,8.300000000000011,50064.99999999999,2454.7999999999997,none
L,1,302.8,311.1,1563.0,32.2,78.0,8.300000000000011,50328.600000000006,2511.6000000000004,none
L,1,302.7,310.9,1395.0,48.3,80.0,8.199999999999989,67378.5,3864.0,none
M,2,302.8,311.0,1507.0,33.4,82.0,8.199999999999989,50333.799999999996,2738.7999999999997,none
L,1,302.8,311.0,1564.0,38.5,85.0,8.199999999999989,60214.0,3272.5,none
L,1,302.8,311.1,1721.0,30.0,87.0,8.300000000000011,51630.0,2610.0,none
L,1,302.8,311.1,1456.0,36.1,89.0,8.300000000000011,52561.6,3212.9,none
H,0,302.9,311.2,2102.0,17.8,91.0,8.300000000000011,37415.6,1619.8,none
L,1,302.9,311.1,1555.0,33.9,96.0,8.200000000000045,52714.5,3254.3999999999996,none
L,1,303.0,311.2,1409.0,41.9,98.0,8.199999999999989,59037.1,4106.2,none
